user_id,pet_ownership_label,dry_food_purchases,wet_food_purchases,treats_purchases
user_773,0,0.0,0.0,0.0
user_774,0,0.0,0.0,0.0
user_775,1,1.4,1.7,1.5
user_776,0,0.0,0.0,0.0
user_777,1,1.0,0.0,1.0
user_778,0,0.0,0.0,0.0
user_779,0,0.0,1.5,1.0
user_780,0,0.0,1.0,0.0
user_781,1,1.0,1.3,0.0
user_782,0,0.0,0.0,0.0
user_783,1,1.6,5.6,2.1
user_784,0,1.0,0.0,0.0
user_785,0,0.0,0.0,0.0
user_786,0,1.3,1.0,2.0
user_787,1,2.0,0.0,1.0
user_788,1,1.5,1.0,1.0
user_789,1,1.0,1.0,0.0
user_790,0,0.0,0.0,0.0
user_791,0,0.0,0.0,1.0
user_792,0,0.0,0.0,0.0
user_793,0,0.0,0.0,1.0
user_794,1,1.2,2.9,1.9
user_795,1,1.0,1.1,1.3
user_796,1,0.0,0.0,2.0
user_797,1,1.0,0.0,1.6
user_798,1,0.0,1.0,0.0
user_799,1,1.2,1.0,1.2
user_800,0,0.0,0.0,0.0
user_801,1,1.0,0.0,1.0
user_802,0,0.0,0.0,0.0
user_803,0,0.0,0.0,0.0
user_804,0,0.0,0.0,0.0
user_805,1,1.0,1.2,1.2
user_806,1,1.0,1.0,0.0
user_807,0,0.0,0.0,0.0
user_808,1,0.0,0.0,0.0
user_809,1,0.0,0.0,1.0
user_810,0,1.0,0.0,1.6
user_811,0,0.0,0.0,0.0
user_812,1,1.0,2.0,1.0
user_813,0,0.0,0.0,0.0
user_814,0,1.0,0.0,0.0
user_815,0,0.0,0.0,1.0
user_816,0,0.0,0.0,0.0
user_817,1,1.0,1.2,1.2
user_818,0,0.0,0.0,0.0
user_819,0,0.0,0.0,0.0
user_820,0,1.0,1.0,1.5
user_821,1,2.0,0.0,1.0
user_822,0,0.0,0.0,0.0
user_823,0,1.0,1.2,1.0
user_824,1,1.2,1.5,1.0
user_825,0,0.0,0.0,0.0
user_826,0,1.0,1.0,1.0
user_827,0,0.0,0.0,0.0
user_828,0,0.0,0.0,0.0
user_829,1,1.2,1.0,1.3
user_830,0,0.0,0.0,0.0
user_831,0,0.0,0.0,1.0
user_832,0,0.0,0.0,0.0
user_833,0,0.0,0.0,0.0
user_834,1,0.0,0.0,1.2
user_835,1,1.0,1.0,1.0
user_836,0,1.0,1.0,1.2
user_837,1,1.0,2.3,0.0
user_838,0,1.0,0.0,1.0
user_839,1,1.4,1.0,1.7
user_840,1,0.0,0.0,1.5
user_841,1,1.5,0.0,0.0
user_842,0,0.0,0.0,0.0
user_843,0,1.0,1.0,1.0
user_844,0,0.0,0.0,0.0
user_845,1,1.0,0.0,1.0
user_846,1,0.0,0.0,0.0
user_847,1,1.7,1.0,1.0
user_848,0,2.0,0.0,0.0
user_849,0,1.1,0.0,1.5
user_850,0,1.5,1.0,0.0
user_851,0,1.0,0.0,1.8
user_852,0,0.0,0.0,0.0
user_853,1,1.3,0.0,1.5
user_854,1,1.2,1.5,1.6
user_855,0,0.0,0.0,0.0
user_856,1,0.0,0.0,1.2
user_857,1,0.0,1.0,1.5
user_858,0,1.0,1.1,1.2
user_859,0,0.0,1.0,1.0
user_860,1,1.2,3.0,1.0
user_861,1,2.9,1.2,1.0
user_862,1,1.0,1.0,1.0
user_863,1,1.1,0.0,1.2
user_864,1,1.3,3.6,1.3
user_865,1,1.2,0.0,1.5
user_866,0,0.0,0.0,1.0
user_867,0,0.0,0.0,0.0
user_868,0,0.0,0.0,0.0
user_869,0,0.0,0.0,0.0
user_870,1,1.0,1.0,1.0
user_871,0,0.0,0.0,0.0
user_872,1,1.1,1.0,1.2
user_873,0,0.0,0.0,1.0
user_874,0,0.0,0.0,0.0
user_875,0,0.0,0.0,0.0
user_876,0,0.0,0.0,0.0
user_877,0,0.0,0.0,2.6
user_878,0,0.0,0.0,0.0
user_879,1,1.0,2.0,1.0
user_880,1,0.0,0.0,0.0
user_881,0,0.0,0.0,0.0
user_882,0,0.0,0.0,0.0
user_883,1,1.2,2.3,1.2
user_884,1,1.0,0.0,1.7
user_885,0,0.0,0.0,0.0
user_886,0,0.0,0.0,0.0
user_887,1,1.3,1.0,1.0
user_888,0,0.0,0.0,1.5
user_889,1,0.0,0.0,1.0
user_890,1,1.0,1.3,2.0
user_891,1,1.0,0.0,1.0
user_892,1,2.2,2.0,1.0
user_893,1,1.2,0.0,1.7
user_894,0,0.0,0.0,1.0
user_895,0,1.3,3.0,1.4
user_896,0,0.0,0.0,0.0
user_897,1,1.0,0.0,1.0
user_898,1,1.2,0.0,3.0
user_899,1,0.0,1.0,1.4
user_900,1,1.0,1.0,2.1
user_901,1,1.0,0.0,0.0
user_902,0,2.0,2.0,1.0
user_903,1,1.5,1.0,2.5
user_904,1,1.0,0.0,1.0
user_905,0,1.0,1.0,1.2
user_906,1,1.1,0.0,1.6
user_907,1,1.2,2.3,1.6
user_908,0,0.0,0.0,0.0
user_909,0,0.0,0.0,0.0
user_910,1,1.0,0.0,1.0
user_911,0,0.0,0.0,0.0
user_912,1,0.0,0.0,1.3
user_913,1,1.0,0.0,0.0
user_914,0,0.0,0.0,0.0
user_915,0,1.0,1.0,0.0
user_916,1,1.0,2.6,1.6
user_917,0,0.0,0.0,0.0
user_918,1,0.0,0.0,0.0
user_919,1,1.0,0.0,0.0
user_920,0,0.0,0.0,0.0
user_921,1,1.0,0.0,2.6
user_922,0,1.0,0.0,1.6
user_923,0,0.0,0.0,0.0
user_924,1,1.0,1.5,1.0
user_925,1,0.0,0.0,0.0
user_926,1,1.2,0.0,2.7
user_927,1,1.0,0.0,0.0
user_928,1,1.2,1.0,1.7
user_929,0,0.0,0.0,0.0
user_930,0,0.0,0.0,0.0
user_931,0,0.0,0.0,1.0
user_932,1,0.0,0.0,0.0
user_933,0,0.0,0.0,0.0
user_934,0,0.0,0.0,0.0
user_935,1,0.0,0.0,1.0
user_936,0,0.0,0.0,0.0
user_937,0,1.0,1.0,1.5
user_938,1,1.5,0.0,0.0
user_939,1,2.0,1.0,1.0
user_940,0,0.0,0.0,0.0
user_941,0,0.0,0.0,0.0
user_942,0,0.0,0.0,0.0
user_943,1,1.0,0.0,0.0
user_944,1,1.0,0.0,1.5
user_945,0,0.0,0.0,0.0
user_946,0,0.0,0.0,0.0
user_947,1,1.0,0.0,1.0
user_948,1,0.0,2.0,1.4
user_949,0,0.0,0.0,0.0
user_950,0,0.0,0.0,1.6
user_951,1,1.0,0.0,0.0
user_952,1,1.0,0.0,1.2
user_953,0,0.0,0.0,0.0
user_954,1,1.0,0.0,1.0
user_955,1,1.0,0.0,1.0
user_956,0,0.0,0.0,0.0
user_957,0,0.0,0.0,0.0
user_958,1,0.0,0.0,0.0
user_959,0,0.0,0.0,0.0
user_960,0,0.0,0.0,0.0
user_961,1,0.0,0.0,1.0
user_962,1,1.0,1.0,0.0
user_963,1,0.0,0.0,1.0
user_964,0,0.0,1.0,0.0
user_965,0,0.0,0.0,0.0
user_966,0,0.0,1.0,0.0
user_967,1,1.0,1.5,1.4
user_968,0,0.0,0.0,0.0
user_969,0,0.0,0.0,0.0
user_970,0,1.0,0.0,1.0
user_971,1,1.2,0.0,1.0
user_972,1,0.0,0.0,1.3
user_973,1,0.0,2.0,1.0
user_974,0,0.0,1.0,0.0
user_975,0,0.0,0.0,1.0
user_976,0,0.0,0.0,0.0
user_977,0,1.2,0.0,1.0
user_978,0,0.0,0.0,0.0
user_979,1,1.2,0.0,1.1
user_980,1,1.0,0.0,1.2
user_981,0,0.0,0.0,0.0
user_982,0,0.0,0.0,0.0
user_983,0,0.0,0.0,1.0
user_984,0,1.0,0.0,1.0
user_985,0,0.0,0.0,0.0
user_986,0,0.0,0.0,0.0
user_987,1,0.0,0.0,0.0
user_988,0,2.2,1.9,2.2
user_989,1,1.3,1.0,1.8
user_990,1,1.3,1.7,1.2
user_991,0,0.0,0.0,0.0
user_992,0,1.0,0.0,1.3
user_993,1,2.0,0.0,1.0
user_994,0,0.0,0.0,1.0
user_995,0,0.0,0.0,0.0
user_996,1,1.0,1.0,1.6
user_997,1,1.1,1.0,1.4
user_998,1,1.0,1.0,1.6
user_999,0,0.0,1.8,2.3
user_1000,0,0.0,1.0,0.0
user_1001,0,0.0,0.0,1.0
user_1002,1,1.0,1.3,1.5
user_1003,0,0.0,0.0,0.0
user_1004,1,0.0,1.0,1.0
user_1005,0,0.0,0.0,0.0
user_1006,1,1.0,0.0,5.0
user_1007,1,1.0,0.0,0.0
user_1008,1,1.0,1.5,1.0
user_1009,0,0.0,0.0,0.0
user_1010,1,1.0,0.0,2.0
user_1011,1,1.0,1.0,1.0
user_1012,1,1.0,1.0,1.2
user_1013,1,1.0,0.0,0.0
user_1014,0,0.0,0.0,1.0
user_1015,0,0.0,0.0,0.0
user_1016,1,1.0,0.0,0.0
user_1017,1,1.6,0.0,1.0
user_1018,1,0.0,0.0,1.0
user_1019,1,1.0,0.0,1.2
user_1020,1,1.5,2.0,2.3
user_1021,1,1.2,2.8,4.6
user_1022,1,0.0,0.0,1.0
user_1023,1,0.0,1.3,1.4
user_1024,1,1.7,0.0,2.7
user_1025,0,0.0,0.0,0.0
user_1026,0,0.0,0.0,0.0
user_1027,0,0.0,0.0,0.0
user_1028,1,1.0,0.0,1.0
user_1029,0,0.0,0.0,0.0
user_1030,0,0.0,0.0,0.0
user_1031,0,0.0,0.0,1.0
user_1032,1,1.0,0.0,1.0
user_1033,1,1.0,0.0,0.0
user_1034,1,1.0,1.0,1.0
user_1035,0,0.0,0.0,0.0
user_1036,0,0.0,0.0,0.0
user_1037,0,0.0,0.0,0.0
user_1038,1,1.0,1.5,1.0
user_1039,1,1.2,1.0,1.5
user_1040,1,1.6,1.5,1.0
user_1041,0,0.0,0.0,0.0
user_1042,0,0.0,0.0,0.0
user_1043,1,1.1,2.0,1.5
user_1044,1,1.5,0.0,1.0
user_1045,0,0.0,0.0,0.0
user_1046,0,0.0,0.0,1.0
user_1047,1,0.0,0.0,0.0
user_1048,1,1.0,0.0,0.0
user_1049,1,0.0,0.0,1.0
user_1050,0,0.0,0.0,0.0
user_1051,0,1.0,0.0,1.0
user_1052,1,1.1,0.0,0.0
user_1053,0,0.0,0.0,0.0
user_1054,0,0.0,0.0,0.0
user_1055,1,1.3,0.0,1.6
user_1056,0,0.0,0.0,0.0
user_1057,0,1.0,1.0,1.0
user_1058,1,0.0,0.0,0.0
user_1059,0,0.0,0.0,0.0
user_1060,0,1.0,0.0,1.0
user_1061,0,0.0,0.0,0.0
user_1062,1,1.0,0.0,3.0
user_1063,1,0.0,0.0,2.0
user_1064,0,0.0,0.0,0.0
user_1065,0,0.0,1.0,0.0
user_1066,1,1.0,1.0,1.0
user_1067,0,0.0,0.0,0.0
user_1068,0,0.0,0.0,1.0
user_1069,0,0.0,0.0,0.0
user_1070,0,0.0,0.0,0.0
user_1071,0,0.0,0.0,0.0
user_1072,0,0.0,0.0,1.0
user_1073,0,0.0,0.0,0.0
user_1074,1,0.0,0.0,0.0
user_1075,1,0.0,1.3,2.6
user_1076,1,2.0,0.0,2.0
user_1077,1,0.0,0.0,0.0
user_1078,1,0.0,0.0,0.0
user_1079,1,0.0,0.0,1.0
user_1080,1,1.0,0.0,1.0
user_1081,0,1.0,0.0,0.0
user_1082,0,0.0,0.0,1.5
user_1083,1,0.0,1.0,2.0
user_1084,1,1.0,0.0,1.0
user_1085,0,1.0,1.0,1.6
user_1086,1,0.0,0.0,0.0
user_1087,1,1.9,1.0,1.0
user_1088,0,0.0,0.0,0.0
user_1089,1,0.0,0.0,1.0
user_1090,1,1.0,1.0,0.0
user_1091,0,0.0,0.0,1.0
user_1092,1,1.0,0.0,1.0
user_1093,1,1.3,0.0,1.0
user_1094,0,0.0,0.0,1.0
user_1095,0,0.0,0.0,0.0
user_1096,0,0.0,1.0,1.0
user_1097,0,1.0,0.0,1.0
user_1098,1,0.0,0.0,0.0
user_1099,0,1.3,0.0,1.0
user_1100,0,1.2,1.0,1.0
user_1101,0,1.2,1.0,2.7
user_1102,1,1.0,0.0,1.2
user_1103,1,1.2,1.0,2.4
user_1104,1,1.0,1.0,1.0
user_1105,0,0.0,0.0,0.0
user_1106,1,0.0,0.0,1.0
user_1107,1,1.0,0.0,1.0
user_1108,0,0.0,0.0,0.0
user_1109,0,0.0,0.0,0.0
user_1110,1,1.0,0.0,1.2
user_1111,0,0.0,0.0,1.0
user_1112,1,1.0,0.0,1.0
user_1113,0,1.0,0.0,1.0
user_1114,1,1.0,1.6,1.0
user_1115,0,0.0,0.0,0.0
user_1116,1,0.0,3.1,1.0
user_1117,1,0.0,1.0,0.0
user_1118,0,0.0,0.0,0.0
user_1119,1,0.0,0.0,2.3
user_1120,1,1.0,1.0,0.0
user_1121,0,0.0,0.0,0.0
user_1122,0,1.0,0.0,0.0
user_1123,0,0.0,0.0,0.0
user_1124,1,0.0,1.7,1.0
user_1125,1,1.0,0.0,1.0
user_1126,0,0.0,0.0,1.0
user_1127,0,0.0,0.0,0.0
user_1128,0,0.0,0.0,0.0
user_1129,1,0.0,1.0,1.9
user_1130,0,0.0,0.0,0.0
user_1131,0,0.0,0.0,0.0
user_1132,1,1.0,1.0,1.5
user_1133,0,2.1,1.0,1.0
user_1134,1,0.0,0.0,1.0
user_1135,1,1.5,1.0,1.0
user_1136,0,0.0,0.0,0.0
user_1137,1,2.0,0.0,1.0
user_1138,1,1.2,1.0,1.1
user_1139,1,0.0,1.0,0.0
user_1140,0,0.0,0.0,1.0
user_1141,0,0.0,0.0,0.0
user_1142,0,1.0,0.0,0.0
user_1143,0,0.0,0.0,1.0
user_1144,1,1.0,0.0,0.0
user_1145,1,1.0,1.8,1.2
user_1146,1,1.2,1.0,1.0
user_1147,0,0.0,0.0,1.0
user_1148,0,2.0,1.2,1.3
user_1149,1,1.0,0.0,1.5
user_1150,1,0.0,0.0,1.0
user_1151,1,1.7,0.0,1.5
user_1152,1,1.0,0.0,1.0
user_1153,0,0.0,0.0,1.0
user_1154,1,1.5,2.4,2.2
user_1155,1,0.0,0.0,0.0
user_1156,0,0.0,0.0,0.0
user_1157,1,2.0,0.0,0.0
user_1158,1,0.0,0.0,0.0
user_1159,1,1.2,0.0,1.0
user_1160,1,0.0,1.8,2.0
user_1161,1,1.4,0.0,2.4
user_1162,1,1.0,0.0,1.0
user_1163,1,1.0,0.0,1.2
user_1164,0,0.0,0.0,0.0
user_1165,0,0.0,0.0,0.0
user_1166,1,1.3,0.0,0.0
user_1167,0,0.0,0.0,0.0
user_1168,1,1.0,1.3,1.8
user_1169,1,1.2,1.3,1.5
user_1170,1,1.3,1.0,2.1
user_1171,1,0.0,0.0,1.0
user_1172,0,0.0,0.0,0.0
user_1173,1,1.0,1.0,0.0
user_1174,1,0.0,0.0,0.0
user_1175,0,0.0,0.0,0.0
user_1176,0,0.0,0.0,1.0
user_1177,1,0.0,0.0,0.0
user_1178,1,1.0,1.0,1.2
user_1179,0,0.0,0.0,0.0
user_1180,0,1.0,0.0,1.0
user_1181,0,0.0,0.0,1.0
user_1182,0,2.2,1.3,1.0
user_1183,1,0.0,0.0,0.0
user_1184,0,0.0,0.0,0.0
user_1185,1,1.0,3.0,1.7
user_1186,1,1.0,1.2,1.3
user_1187,1,0.0,0.0,1.0
user_1188,1,1.0,2.0,1.0
user_1189,1,1.0,0.0,1.2
user_1190,1,1.0,1.0,1.3
user_1191,1,1.0,0.0,0.0
user_1192,0,1.7,0.0,2.0
user_1193,1,1.0,0.0,0.0
user_1194,0,0.0,0.0,0.0
user_1195,1,0.0,1.0,1.0
user_1196,0,1.5,1.0,1.8
user_1197,1,1.0,0.0,1.0
user_1198,1,1.2,0.0,0.0
user_1199,1,1.6,0.0,1.0
user_1200,1,1.7,1.0,1.9
user_1201,0,0.0,0.0,1.0
user_1202,0,0.0,0.0,0.0
user_1203,0,1.0,1.0,1.0
user_1204,1,1.3,3.8,2.3
user_1205,1,1.0,0.0,1.4
user_1206,0,0.0,0.0,0.0
user_1207,0,0.0,0.0,0.0
user_1208,1,2.8,1.3,6.0
user_1209,1,1.0,0.0,1.0
user_1210,1,1.0,0.0,0.0
user_1211,1,0.0,0.0,1.2
user_1212,0,0.0,0.0,0.0
user_1213,0,0.0,0.0,0.0
user_1214,1,1.0,0.0,0.0
user_1215,1,0.0,1.0,1.2
user_1216,0,0.0,0.0,0.0
user_1217,0,0.0,0.0,0.0
user_1218,1,1.1,0.0,1.0
user_1219,1,1.4,0.0,3.0
user_1220,1,1.3,0.0,0.0
user_1221,0,1.0,1.0,1.0
user_1222,1,1.0,0.0,1.0
user_1223,0,0.0,0.0,0.0
user_1224,0,1.0,0.0,0.0
user_1225,0,0.0,0.0,0.0
user_1226,1,0.0,1.8,2.0
user_1227,1,1.0,0.0,1.0
user_1228,0,0.0,0.0,0.0
user_1229,1,1.1,1.4,2.9
user_1230,1,1.2,1.3,2.9
user_1231,1,1.0,0.0,0.0
user_1232,0,0.0,0.0,0.0
user_1233,0,0.0,0.0,0.0
user_1234,0,0.0,1.5,1.3
user_1235,0,0.0,0.0,1.0
user_1236,1,0.0,1.1,1.7
user_1237,1,0.0,0.0,0.0
user_1238,1,1.0,0.0,1.5
user_1239,0,0.0,1.0,0.0
user_1240,1,1.0,1.0,1.0
user_1241,0,0.0,0.0,1.5
user_1242,0,0.0,0.0,0.0
user_1243,1,1.0,0.0,1.0
user_1244,0,0.0,0.0,0.0
user_1245,1,1.3,1.1,1.0
user_1246,0,0.0,0.0,0.0
user_1247,0,0.0,0.0,0.0
user_1248,1,1.3,0.0,1.2
user_1249,0,0.0,0.0,0.0
user_1250,0,0.0,0.0,0.0
user_1251,0,1.0,0.0,0.0
user_1252,1,1.0,1.0,1.0
user_1253,1,1.2,0.0,1.3
user_1254,0,0.0,0.0,0.0
user_1255,1,0.0,0.0,0.0
user_1256,0,0.0,0.0,0.0
user_1257,0,0.0,0.0,0.0
user_1258,1,0.0,0.0,1.0
user_1259,1,1.1,0.0,1.6
user_1260,0,0.0,0.0,0.0
user_1261,1,0.0,0.0,0.0
user_1262,0,0.0,0.0,0.0
user_1263,0,0.0,0.0,0.0
user_1264,0,0.0,0.0,0.0
user_1265,1,1.0,1.0,1.4
user_1266,1,1.0,2.7,1.0
user_1267,1,1.2,3.0,1.3
user_1268,1,1.0,0.0,2.0
user_1269,1,1.0,0.0,1.0
user_1270,1,1.2,0.0,1.7
user_1271,0,0.0,0.0,0.0
user_1272,1,2.2,0.0,2.7
user_1273,1,1.0,0.0,1.2
user_1274,0,0.0,0.0,0.0
user_1275,1,1.0,0.0,1.0
user_1276,1,1.0,0.0,1.4
user_1277,0,0.0,1.0,1.0
user_1278,1,0.0,0.0,1.0
user_1279,0,1.0,0.0,0.0
user_1280,0,0.0,0.0,0.0
user_1281,1,1.3,3.1,1.0
user_1282,0,1.5,0.0,1.8
user_1283,0,0.0,0.0,0.0
user_1284,1,1.3,2.0,1.4
user_1285,1,0.0,0.0,1.0
user_1286,1,1.0,0.0,1.2
user_1287,0,0.0,0.0,0.0
user_1288,0,0.0,0.0,0.0
user_1289,0,0.0,0.0,0.0
user_1290,0,0.0,0.0,1.0
user_1291,1,1.0,2.0,4.2
user_1292,1,1.0,0.0,1.0
user_1293,1,1.0,0.0,1.0
user_1294,0,0.0,0.0,0.0
user_1295,1,1.0,0.0,1.7
user_1296,1,2.5,0.0,1.0
user_1297,1,1.0,0.0,1.0
user_1298,0,0.0,0.0,0.0
user_1299,1,1.1,0.0,1.2
user_1300,0,0.0,0.0,0.0
user_1301,0,0.0,0.0,0.0
user_1302,1,1.2,3.0,1.8
user_1303,0,0.0,1.0,0.0
user_1304,1,0.0,1.0,1.0
user_1305,1,1.0,0.0,1.0
user_1306,1,1.6,1.4,1.7
user_1307,0,0.0,0.0,0.0
user_1308,0,1.0,0.0,1.0
user_1309,0,0.0,0.0,0.0
user_1310,1,1.0,0.0,1.2
user_1311,0,0.0,0.0,1.0
user_1312,0,0.0,0.0,0.0
user_1313,0,0.0,0.0,1.0
user_1314,1,1.0,2.0,1.0
user_1315,0,1.0,1.0,0.0
user_1316,1,1.0,1.0,1.2
user_1317,0,1.5,1.0,1.0
user_1318,1,1.0,0.0,1.0
user_1319,1,0.0,0.0,0.0
user_1320,1,0.0,1.5,1.2
user_1321,0,1.2,1.0,1.0
user_1322,1,1.5,2.0,1.0
user_1323,1,1.0,0.0,1.0
user_1324,1,1.0,0.0,1.1
user_1325,0,0.0,0.0,0.0
user_1326,0,0.0,0.0,0.0
user_1327,0,0.0,0.0,0.0
user_1328,1,0.0,0.0,0.0
user_1329,1,1.4,2.0,5.1
user_1330,0,0.0,0.0,0.0
user_1331,0,0.0,0.0,0.0
user_1332,1,8.0,1.0,1.5
user_1333,1,2.0,1.0,4.7
user_1334,1,0.0,1.0,1.0
user_1335,1,1.0,0.0,0.0
user_1336,1,0.0,0.0,1.0
user_1337,0,0.0,0.0,2.0
user_1338,1,1.0,1.8,0.0
user_1339,1,1.0,0.0,1.0
user_1340,0,0.0,0.0,0.0
user_1341,1,0.0,0.0,2.0
user_1342,0,0.0,1.0,1.0
user_1343,1,1.0,1.0,1.9
user_1344,1,1.0,1.5,1.7
user_1345,1,1.0,1.0,1.3
user_1346,1,1.2,0.0,1.0
user_1347,1,1.0,0.0,0.0
user_1348,1,1.0,1.0,1.7
user_1349,0,1.0,0.0,1.3
user_1350,0,0.0,0.0,0.0
user_1351,1,0.0,0.0,1.2
user_1352,1,0.0,1.5,1.0
user_1353,1,1.0,0.0,0.0
user_1354,1,0.0,1.8,1.0
user_1355,0,0.0,0.0,0.0
user_1356,0,0.0,0.0,0.0
user_1357,0,0.0,0.0,1.0
user_1358,1,0.0,0.0,1.0
user_1359,0,0.0,0.0,0.0
user_1360,1,1.0,1.0,1.3
user_1361,1,1.4,0.0,1.2
user_1362,1,1.0,1.0,0.0
user_1363,1,1.0,1.0,0.0
user_1364,0,1.0,0.0,0.0
user_1365,1,0.0,0.0,0.0
user_1366,1,1.0,1.0,1.5
user_1367,0,0.0,0.0,1.0
user_1368,0,0.0,0.0,0.0
user_1369,0,0.0,0.0,0.0
user_1370,1,1.1,0.0,1.2
user_1371,0,1.0,1.0,1.0
user_1372,1,2.0,0.0,1.0
user_1373,0,1.0,0.0,0.0
user_1374,1,1.0,1.2,2.3
user_1375,1,1.2,1.2,1.0
user_1376,0,1.0,0.0,0.0
user_1377,0,0.0,0.0,0.0
user_1378,1,1.0,2.0,1.0
user_1379,1,0.0,1.0,0.0
user_1380,0,0.0,0.0,0.0
user_1381,1,0.0,0.0,1.0
user_1382,0,0.0,0.0,0.0
user_1383,0,0.0,0.0,0.0
user_1384,0,0.0,0.0,0.0
user_1385,1,1.0,0.0,1.0
user_1386,0,0.0,0.0,0.0
user_1387,1,1.0,1.0,1.0
user_1388,0,0.0,0.0,0.0
user_1389,1,1.0,1.0,1.0
user_1390,1,2.0,0.0,0.0
user_1391,0,0.0,0.0,0.0
user_1392,0,0.0,0.0,1.0
user_1393,0,0.0,0.0,0.0
user_1394,0,0.0,0.0,0.0
user_1395,0,0.0,0.0,0.0
user_1396,1,0.0,0.0,1.0
user_1397,0,0.0,0.0,0.0
user_1398,0,0.0,0.0,1.5
user_1399,0,0.0,0.0,0.0
user_1400,1,1.0,0.0,1.0
user_1401,1,0.0,0.0,0.0
user_1402,1,1.0,0.0,1.1
user_1403,1,1.2,1.0,1.0
user_1404,0,0.0,0.0,0.0
user_1405,1,1.0,0.0,0.0
user_1406,1,0.0,1.0,1.0
user_1407,0,0.0,0.0,0.0
user_1408,0,0.0,0.0,0.0
user_1409,1,0.0,1.8,1.0
user_1410,1,0.0,0.0,0.0
user_1411,1,2.0,1.0,1.0
user_1412,1,1.8,0.0,2.1
user_1413,1,1.4,2.2,1.5
user_1414,0,0.0,0.0,0.0
user_1415,1,1.5,2.8,1.0
user_1416,1,1.0,2.0,1.4
user_1417,0,0.0,0.0,1.0
user_1418,0,0.0,0.0,0.0
user_1419,1,1.2,0.0,1.8
user_1420,1,1.0,0.0,2.0
user_1421,0,0.0,0.0,0.0
user_1422,0,0.0,0.0,0.0
user_1423,1,1.0,0.0,1.5
user_1424,0,0.0,0.0,0.0
user_1425,0,0.0,0.0,2.0
user_1426,1,0.0,0.0,0.0
user_1427,1,1.0,1.0,1.3
user_1428,0,0.0,0.0,0.0
user_1429,1,1.0,1.2,1.0
user_1430,1,1.2,1.1,1.1
user_1431,0,0.0,0.0,0.0
user_1432,0,1.1,3.0,1.2
user_1433,1,1.0,1.2,1.4
user_1434,0,0.0,1.0,0.0
user_1435,1,1.0,1.3,1.2
user_1436,0,0.0,0.0,0.0
user_1437,1,0.0,0.0,1.0
user_1438,1,1.0,1.0,1.0
user_1439,0,0.0,0.0,0.0
user_1440,1,1.4,1.9,1.5
user_1441,0,0.0,0.0,0.0
user_1442,0,1.0,1.0,2.3
user_1443,1,1.0,2.0,1.6
user_1444,1,1.0,1.0,1.0
user_1445,0,0.0,0.0,0.0
user_1446,1,1.0,1.0,1.0
user_1447,0,1.0,0.0,1.5
user_1448,0,0.0,0.0,0.0
user_1449,0,0.0,0.0,0.0
user_1450,1,1.0,0.0,1.0
user_1451,1,1.0,0.0,1.1
user_1452,0,0.0,0.0,0.0
user_1453,1,1.1,1.5,1.0
user_1454,0,1.5,0.0,0.0
user_1455,0,0.0,1.0,1.0
user_1456,1,0.0,1.0,0.0
user_1457,0,0.0,0.0,0.0
user_1458,0,1.0,1.0,1.0
user_1459,0,0.0,0.0,0.0
user_1460,0,0.0,0.0,0.0
user_1461,0,0.0,0.0,0.0
user_1462,1,0.0,0.0,1.5
user_1463,1,1.0,0.0,1.0
user_1464,1,1.2,0.0,1.2
user_1465,1,1.0,0.0,1.2
user_1466,0,0.0,0.0,0.0
user_1467,1,0.0,0.0,1.4
user_1468,1,1.0,0.0,2.0
user_1469,0,0.0,0.0,0.0
user_1470,1,0.0,1.2,1.6
user_1471,0,0.0,0.0,0.0
user_1472,0,0.0,1.0,0.0
user_1473,0,0.0,0.0,0.0
user_1474,1,1.5,0.0,1.0
user_1475,1,1.0,0.0,1.1
user_1476,1,1.0,0.0,4.6
user_1477,0,1.0,0.0,1.0
user_1478,1,1.2,1.6,1.0
user_1479,1,1.0,1.6,1.5
user_1480,1,1.0,0.0,1.0
user_1481,1,2.0,0.0,1.0
user_1482,1,1.0,0.0,2.8
user_1483,1,0.0,1.5,1.9
user_1484,0,1.0,1.0,1.5
user_1485,1,1.0,0.0,1.2
user_1486,1,1.0,0.0,1.5
user_1487,1,1.8,1.3,1.6
user_1488,1,1.0,1.0,1.0
user_1489,0,0.0,2.0,1.0
user_1490,0,1.0,1.0,1.0
user_1491,0,0.0,0.0,0.0
user_1492,1,1.2,0.0,2.2
user_1493,0,1.0,0.0,1.0
user_1494,1,1.0,1.0,1.7
user_1495,1,1.0,0.0,1.0
user_1496,0,1.3,1.0,1.0
user_1497,1,1.0,1.1,1.8
user_1498,1,1.0,1.0,1.0
user_1499,1,1.0,0.0,1.0
user_1500,0,0.0,0.0,0.0
user_1501,1,1.0,3.0,1.0
user_1502,1,1.4,1.1,1.6
user_1503,1,1.0,0.0,1.0
user_1504,1,1.0,1.0,1.5
user_1505,1,1.5,1.0,1.3
user_1506,1,0.0,0.0,2.0
user_1507,0,0.0,0.0,0.0
user_1508,1,1.4,0.0,1.3
user_1509,0,0.0,0.0,0.0
user_1510,0,1.0,1.0,0.0
user_1511,1,1.5,1.3,1.0
user_1512,0,0.0,0.0,0.0
user_1513,1,0.0,0.0,0.0
user_1514,1,2.5,4.1,3.9
user_1515,1,1.0,1.0,0.0
user_1516,0,0.0,0.0,1.0
user_1517,1,1.0,0.0,1.2
user_1518,1,1.3,1.0,1.4
